41.00953175128757, 28.95333971065617
41.0343472430958, 28.856382826004534
40.980965116915506, 28.87370215076546
41.04232290701103, 29.007110883675672
41.01007166319191, 28.964078795320717
41.001143604364124, 28.642762162166772
41.01936897135317, 28.583045810662618
41.038698095393315, 28.881788997169387
41.01739545143246, 28.970889581826956
41.017405666096835, 28.651100108321344
41.046020455478896, 28.93257067126655
41.05819755135273, 28.913597468334668
41.035832549610106, 28.78891751066308
40.99538313427069, 28.904008007080673
40.99100266614285, 28.771107699015268
41.06625273838308, 28.995081468334906
41.04748619739741, 29.025727366486674
41.00731887787073, 28.978179000454894
41.02713134047072, 28.970158326004345
41.036870434555304, 28.985005697476943
41.0213732494766, 28.926483983674885
41.00307817646267, 28.953898048304982
40.991177364320784, 29.021800939496927
41.02559436862759, 29.013271628134046
40.896682520555416, 29.18565045483509
41.02518551948996, 29.091606446676227
