41.00315374563969, 28.498494947567604
40.958055520667095, 28.824651557584104
40.99952629046706, 28.977086852460396
40.81218286407427, 29.336889080006245
40.9030665943093, 29.4179132457513
41.065825281469394, 29.244191941230117
41.05288150660772, 29.125402274502193
41.167733090931044, 29.099996392022817
41.23076416873252, 29.023092096563687
41.113436436988906, 28.978460140856665
41.199256217894124, 28.89331610227711
41.259159966094586, 28.715474921912715
41.182204608274056, 28.701055366991987
41.08497739498677, 28.57745918195715
