40.99810251830189, 28.50706839454966
40.98593675412739, 28.535969355444198
41.00858844419696, 28.553754562148526
41.01823402243668, 28.56431452862922
41.017395332564824, 28.59321548952376
40.965795384177405, 28.60433124371397
40.9624378913183, 28.6649121040506
40.980901988172455, 28.771623344276584
40.95782105973413, 28.824423176680064
40.9758668378561, 28.85110098673656
40.97334911856539, 28.869997768859914
40.992229671048314, 28.92668811522997
41.00733022118266, 28.981711098471493
41.01613727773459, 28.986713187857085
41.018653363368124, 28.97059534428129
41.039197798555065, 28.99671736662827
41.05093459765276, 29.028953053779873
41.08529461178336, 29.054519311588948
41.10414308504908, 29.055630887007965
41.119217969697715, 29.06563506577915
41.15605311443984, 29.033399378627553
41.172789523402756, 29.069525579745722
41.22213702353713, 29.041180406560695
41.21628418062161, 29.010056294828118
41.19203110918302, 29.02672992611343
41.159819179133116, 29.01728153505175
41.15270531949399, 29.02839729229958
41.11921796946988, 29.023395202913985
41.094091238749975, 28.928355504587714
41.11544957282027, 28.90001033140269
41.10749335832294, 28.890006152631504
41.13973100013101, 28.84276419732312
41.14056813046034, 28.80774957162397
41.08110532752722, 28.86999779508913
41.072725958332654, 28.817197962685647
41.121730113709745, 28.813863236428585
41.09157803687122, 28.744389772739787
40.99306868320883, 28.766065493410693
40.98845399491567, 28.728271929163988
41.086551344688736, 28.692701515755324
41.08571352527039, 28.629341716871146
41.025781752515705, 28.622672251500294
41.02829746972816, 28.583767111834568
41.03500557907409, 28.548196698425905
41.02452385786757, 28.52429782691696
